,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
102484,2015,KY,Kentucky,,,,,"(37.645970271000465, -84.77497104799966)",21,RACE
102485,2015,KY,Kentucky,3.6,3.6,3.2,4.1,"(37.645970271000465, -84.77497104799966)",21,GENDER
102486,2015,KY,Kentucky,10.1,10.1,6.1,14.0,"(37.645970271000465, -84.77497104799966)",21,RACE
102487,2015,KY,Kentucky,5.6,5.6,3.0,8.3,"(37.645970271000465, -84.77497104799966)",21,RACE
102488,2015,KY,Kentucky,4.3,4.3,4.0,4.6,"(37.645970271000465, -84.77497104799966)",21,OVERALL
102489,2015,KY,Kentucky,4.2,4.2,3.9,4.6,"(37.645970271000465, -84.77497104799966)",21,RACE
102490,2015,LA,Louisiana,4.3,4.3,3.6,4.9,"(31.31266064400046, -92.44568007099969)",22,RACE
102491,2015,LA,Louisiana,4.8,4.8,4.4,5.2,"(31.31266064400046, -92.44568007099969)",22,GENDER
102492,2015,LA,Louisiana,4.9,4.9,2.7,7.2,"(31.31266064400046, -92.44568007099969)",22,RACE
102493,2015,LA,Louisiana,3.8,3.8,3.3,4.3,"(31.31266064400046, -92.44568007099969)",22,GENDER
102494,2015,LA,Louisiana,6.2,6.2,3.0,9.4,"(31.31266064400046, -92.44568007099969)",22,RACE
102495,2015,LA,Louisiana,4.5,4.5,2.7,6.2,"(31.31266064400046, -92.44568007099969)",22,RACE
102496,2015,LA,Louisiana,4.3,4.3,4.0,4.6,"(31.31266064400046, -92.44568007099969)",22,OVERALL
102497,2015,LA,Louisiana,4.3,4.3,3.9,4.7,"(31.31266064400046, -92.44568007099969)",22,RACE
102498,2015,MA,Massachusetts,4.4,4.4,3.3,5.4,"(42.27687047000046, -72.08269067499964)",25,RACE
102499,2015,MA,Massachusetts,4.3,4.3,4.0,4.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
102500,2015,MA,Massachusetts,3.8,3.8,3.1,4.6,"(42.27687047000046, -72.08269067499964)",25,RACE
102501,2015,MA,Massachusetts,3.4,3.4,3.0,3.8,"(42.27687047000046, -72.08269067499964)",25,GENDER
102502,2015,MA,Massachusetts,6.5,6.5,4.4,8.7,"(42.27687047000046, -72.08269067499964)",25,RACE
102503,2015,MA,Massachusetts,2.2,2.2,1.5,2.8,"(42.27687047000046, -72.08269067499964)",25,RACE
102504,2015,MA,Massachusetts,3.9,3.9,3.6,4.1,"(42.27687047000046, -72.08269067499964)",25,OVERALL
102505,2015,MA,Massachusetts,3.9,3.9,3.6,4.2,"(42.27687047000046, -72.08269067499964)",25,RACE
102506,2015,MD,Maryland,3.3,3.3,2.7,3.8,"(39.29058096400047, -76.60926011099963)",24,RACE
102507,2015,MD,Maryland,3.8,3.8,3.4,4.2,"(39.29058096400047, -76.60926011099963)",24,GENDER
102508,2015,MD,Maryland,3.2,3.2,1.8,4.7,"(39.29058096400047, -76.60926011099963)",24,RACE
102509,2015,MD,Maryland,2.9,2.9,2.5,3.4,"(39.29058096400047, -76.60926011099963)",24,GENDER
102510,2015,MD,Maryland,7.0,7.0,3.4,10.7,"(39.29058096400047, -76.60926011099963)",24,RACE
102511,2015,MD,Maryland,1.9,1.9,1.1,2.6,"(39.29058096400047, -76.60926011099963)",24,RACE
102512,2015,MD,Maryland,3.4,3.4,3.1,3.7,"(39.29058096400047, -76.60926011099963)",24,OVERALL
102513,2015,MD,Maryland,3.6,3.6,3.2,4.0,"(39.29058096400047, -76.60926011099963)",24,RACE
102514,2015,ME,Maine,,,,,"(45.254228894000505, -68.98503133599962)",23,RACE
102515,2015,ME,Maine,4.4,4.4,4.1,4.8,"(45.254228894000505, -68.98503133599962)",23,GENDER
102516,2015,ME,Maine,5.2,5.2,3.3,7.2,"(45.254228894000505, -68.98503133599962)",23,RACE
102517,2015,ME,Maine,3.2,3.2,2.8,3.5,"(45.254228894000505, -68.98503133599962)",23,GENDER
102518,2015,ME,Maine,6.7,6.7,4.2,9.1,"(45.254228894000505, -68.98503133599962)",23,RACE
102519,2015,ME,Maine,3.8,3.8,2.2,5.5,"(45.254228894000505, -68.98503133599962)",23,RACE
102520,2015,ME,Maine,3.8,3.8,3.6,4.0,"(45.254228894000505, -68.98503133599962)",23,OVERALL
102521,2015,ME,Maine,3.7,3.7,3.4,3.9,"(45.254228894000505, -68.98503133599962)",23,RACE
102522,2015,MI,Michigan,4.6,4.6,3.9,5.3,"(44.6613195430005, -84.71439026999968)",26,RACE
102523,2015,MI,Michigan,4.4,4.4,4.1,4.7,"(44.6613195430005, -84.71439026999968)",26,GENDER
102524,2015,MI,Michigan,5.6,5.6,4.2,7.1,"(44.6613195430005, -84.71439026999968)",26,RACE
102525,2015,MI,Michigan,3.2,3.2,2.9,3.4,"(44.6613195430005, -84.71439026999968)",26,GENDER
102526,2015,MI,Michigan,7.1,7.1,5.2,9.0,"(44.6613195430005, -84.71439026999968)",26,RACE
102527,2015,MI,Michigan,3.7,3.7,2.4,5.0,"(44.6613195430005, -84.71439026999968)",26,RACE
102528,2015,MI,Michigan,3.8,3.8,3.6,4.0,"(44.6613195430005, -84.71439026999968)",26,OVERALL
102529,2015,MI,Michigan,3.5,3.5,3.3,3.7,"(44.6613195430005, -84.71439026999968)",26,RACE
102530,2015,MN,Minnesota,3.3,3.3,2.5,4.1,"(46.35564873600049, -94.79420050299967)",27,RACE
102531,2015,MN,Minnesota,3.4,3.4,3.2,3.6,"(46.35564873600049, -94.79420050299967)",27,GENDER
102532,2015,MN,Minnesota,3.5,3.5,2.3,4.7,"(46.35564873600049, -94.79420050299967)",27,RACE
102533,2015,MN,Minnesota,2.4,2.4,2.2,2.6,"(46.35564873600049, -94.79420050299967)",27,GENDER
102534,2015,MN,Minnesota,4.6,4.6,3.1,6.2,"(46.35564873600049, -94.79420050299967)",27,RACE
102535,2015,MN,Minnesota,2.6,2.6,1.9,3.2,"(46.35564873600049, -94.79420050299967)",27,RACE
102536,2015,MN,Minnesota,2.9,2.9,2.8,3.1,"(46.35564873600049, -94.79420050299967)",27,OVERALL
102537,2015,MN,Minnesota,2.9,2.9,2.7,3.0,"(46.35564873600049, -94.79420050299967)",27,RACE
102538,2015,MO,Missouri,4.2,4.2,3.2,5.2,"(38.635790776000476, -92.56630005299968)",29,RACE
102539,2015,MO,Missouri,4.9,4.9,4.5,5.4,"(38.635790776000476, -92.56630005299968)",29,GENDER
102540,2015,MO,Missouri,5.9,5.9,2.9,8.9,"(38.635790776000476, -92.56630005299968)",29,RACE
102541,2015,MO,Missouri,3.1,3.1,2.7,3.4,"(38.635790776000476, -92.56630005299968)",29,GENDER
102542,2015,MO,Missouri,7.1,7.1,4.7,9.5,"(38.635790776000476, -92.56630005299968)",29,RACE
102543,2015,MO,Missouri,3.7,3.7,2.3,5.1,"(38.635790776000476, -92.56630005299968)",29,RACE
102544,2015,MO,Missouri,4.0,4.0,3.7,4.3,"(38.635790776000476, -92.56630005299968)",29,OVERALL
102545,2015,MO,Missouri,3.9,3.9,3.6,4.2,"(38.635790776000476, -92.56630005299968)",29,RACE
102546,2015,MS,Mississippi,4.6,4.6,4.0,5.2,"(32.745510099000455, -89.53803082499968)",28,RACE
102547,2015,MS,Mississippi,5.1,5.1,4.6,5.5,"(32.745510099000455, -89.53803082499968)",28,GENDER
102548,2015,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
102549,2015,MS,Mississippi,3.8,3.8,3.3,4.3,"(32.745510099000455, -89.53803082499968)",28,GENDER
102550,2015,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
102551,2015,MS,Mississippi,,,,,"(32.745510099000455, -89.53803082499968)",28,RACE
102552,2015,MS,Mississippi,4.5,4.5,4.1,4.8,"(32.745510099000455, -89.53803082499968)",28,OVERALL
102553,2015,MS,Mississippi,4.4,4.4,3.9,4.8,"(32.745510099000455, -89.53803082499968)",28,RACE
102554,2015,MT,Montana,,,,,"(47.06652897200047, -109.42442064499971)",30,RACE
102555,2015,MT,Montana,3.9,3.9,3.5,4.3,"(47.06652897200047, -109.42442064499971)",30,GENDER
102556,2015,MT,Montana,,,,,"(47.06652897200047, -109.42442064499971)",30,RACE
102557,2015,MT,Montana,2.9,2.9,2.5,3.4,"(47.06652897200047, -109.42442064499971)",30,GENDER
102558,2015,MT,Montana,5.0,5.0,2.8,7.1,"(47.06652897200047, -109.42442064499971)",30,RACE
102559,2015,MT,Montana,4.0,4.0,3.0,5.0,"(47.06652897200047, -109.42442064499971)",30,RACE
102560,2015,MT,Montana,3.4,3.4,3.1,3.7,"(47.06652897200047, -109.42442064499971)",30,OVERALL
102561,2015,MT,Montana,3.3,3.3,3.0,3.6,"(47.06652897200047, -109.42442064499971)",30,RACE
102562,2015,NC,North Carolina,3.6,3.6,3.1,4.2,"(35.466220975000454, -79.15925046299964)",37,RACE
102563,2015,NC,North Carolina,4.3,4.3,3.9,4.6,"(35.466220975000454, -79.15925046299964)",37,GENDER
102564,2015,NC,North Carolina,3.2,3.2,2.4,3.9,"(35.466220975000454, -79.15925046299964)",37,RACE
102565,2015,NC,North Carolina,3.1,3.1,2.7,3.4,"(35.466220975000454, -79.15925046299964)",37,GENDER
102566,2015,NC,North Carolina,4.6,4.6,2.6,6.5,"(35.466220975000454, -79.15925046299964)",37,RACE
102567,2015,NC,North Carolina,3.6,3.6,2.4,4.9,"(35.466220975000454, -79.15925046299964)",37,RACE
102568,2015,NC,North Carolina,3.7,3.7,3.4,3.9,"(35.466220975000454, -79.15925046299964)",37,OVERALL
102569,2015,NC,North Carolina,3.7,3.7,3.4,4.1,"(35.466220975000454, -79.15925046299964)",37,RACE
102570,2015,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
102571,2015,ND,North Dakota,3.9,3.9,3.5,4.4,"(47.47531977900047, -100.11842104899966)",38,GENDER
102572,2015,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
102573,2015,ND,North Dakota,2.6,2.6,2.3,3.0,"(47.47531977900047, -100.11842104899966)",38,GENDER
102574,2015,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
102575,2015,ND,North Dakota,4.6,4.6,3.0,6.2,"(47.47531977900047, -100.11842104899966)",38,RACE
102576,2015,ND,North Dakota,3.3,3.3,3.0,3.6,"(47.47531977900047, -100.11842104899966)",38,OVERALL
102577,2015,ND,North Dakota,3.2,3.2,2.9,3.5,"(47.47531977900047, -100.11842104899966)",38,RACE
102578,2015,NE,Nebraska,2.8,2.8,1.9,3.7,"(41.6410409880005, -99.36572062299967)",31,RACE
102579,2015,NE,Nebraska,3.5,3.5,3.2,3.7,"(41.6410409880005, -99.36572062299967)",31,GENDER
102580,2015,NE,Nebraska,2.9,2.9,2.1,3.7,"(41.6410409880005, -99.36572062299967)",31,RACE
102581,2015,NE,Nebraska,2.3,2.3,2.1,2.6,"(41.6410409880005, -99.36572062299967)",31,GENDER
102582,2015,NE,Nebraska,5.4,5.4,3.4,7.4,"(41.6410409880005, -99.36572062299967)",31,RACE
102583,2015,NE,Nebraska,3.1,3.1,1.9,4.2,"(41.6410409880005, -99.36572062299967)",31,RACE
102584,2015,NE,Nebraska,2.9,2.9,2.7,3.1,"(41.6410409880005, -99.36572062299967)",31,OVERALL
102585,2015,NE,Nebraska,2.9,2.9,2.7,3.0,"(41.6410409880005, -99.36572062299967)",31,RACE
102586,2015,NH,New Hampshire,,,,,"(43.65595011300047, -71.50036091999965)",33,RACE
102587,2015,NH,New Hampshire,4.1,4.1,3.7,4.6,"(43.65595011300047, -71.50036091999965)",33,GENDER
102588,2015,NH,New Hampshire,,,,,"(43.65595011300047, -71.50036091999965)",33,RACE
102589,2015,NH,New Hampshire,2.8,2.8,2.5,3.2,"(43.65595011300047, -71.50036091999965)",33,GENDER
102590,2015,NH,New Hampshire,5.1,5.1,2.2,7.9,"(43.65595011300047, -71.50036091999965)",33,RACE
102591,2015,NH,New Hampshire,3.6,3.6,2.2,5.0,"(43.65595011300047, -71.50036091999965)",33,RACE
102592,2015,NH,New Hampshire,3.5,3.5,3.2,3.8,"(43.65595011300047, -71.50036091999965)",33,OVERALL
102593,2015,NH,New Hampshire,3.5,3.5,3.2,3.8,"(43.65595011300047, -71.50036091999965)",33,RACE
102594,2015,NJ,New Jersey,3.1,3.1,2.6,3.7,"(40.13057004800049, -74.27369128799967)",34,RACE
102595,2015,NJ,New Jersey,3.8,3.8,3.5,4.2,"(40.13057004800049, -74.27369128799967)",34,GENDER
102596,2015,NJ,New Jersey,3.2,3.2,2.6,3.8,"(40.13057004800049, -74.27369128799967)",34,RACE
102597,2015,NJ,New Jersey,2.8,2.8,2.5,3.2,"(40.13057004800049, -74.27369128799967)",34,GENDER
102598,2015,NJ,New Jersey,7.0,7.0,3.7,10.3,"(40.13057004800049, -74.27369128799967)",34,RACE
102599,2015,NJ,New Jersey,1.8,1.8,1.2,2.5,"(40.13057004800049, -74.27369128799967)",34,RACE
102600,2015,NJ,New Jersey,3.3,3.3,3.1,3.6,"(40.13057004800049, -74.27369128799967)",34,OVERALL
102601,2015,NJ,New Jersey,3.6,3.6,3.3,3.9,"(40.13057004800049, -74.27369128799967)",34,RACE
102602,2015,NM,New Mexico,4.4,4.4,2.0,6.8,"(34.52088095200048, -106.24058098499967)",35,RACE
102603,2015,NM,New Mexico,4.0,4.0,3.6,4.4,"(34.52088095200048, -106.24058098499967)",35,GENDER
102604,2015,NM,New Mexico,3.9,3.9,3.4,4.4,"(34.52088095200048, -106.24058098499967)",35,RACE
102605,2015,NM,New Mexico,3.3,3.3,2.9,3.7,"(34.52088095200048, -106.24058098499967)",35,GENDER
102606,2015,NM,New Mexico,,,,,"(34.52088095200048, -106.24058098499967)",35,RACE
102607,2015,NM,New Mexico,3.5,3.5,2.7,4.4,"(34.52088095200048, -106.24058098499967)",35,RACE
102608,2015,NM,New Mexico,3.7,3.7,3.4,3.9,"(34.52088095200048, -106.24058098499967)",35,OVERALL
102609,2015,NM,New Mexico,3.4,3.4,3.0,3.8,"(34.52088095200048, -106.24058098499967)",35,RACE
102610,2015,NV,Nevada,,,,,"(39.493240390000494, -117.07184056399967)",32,RACE
102611,2015,NV,Nevada,4.3,4.3,3.6,5.0,"(39.493240390000494, -117.07184056399967)",32,GENDER
102612,2015,NV,Nevada,3.1,3.1,2.2,4.1,"(39.493240390000494, -117.07184056399967)",32,RACE
102613,2015,NV,Nevada,3.2,3.2,2.5,4.0,"(39.493240390000494, -117.07184056399967)",32,GENDER
102614,2015,NV,Nevada,,,,,"(39.493240390000494, -117.07184056399967)",32,RACE
102615,2015,NV,Nevada,4.3,4.3,2.2,6.3,"(39.493240390000494, -117.07184056399967)",32,RACE
102616,2015,NV,Nevada,3.8,3.8,3.3,4.3,"(39.493240390000494, -117.07184056399967)",32,OVERALL
102617,2015,NV,Nevada,3.9,3.9,3.3,4.5,"(39.493240390000494, -117.07184056399967)",32,RACE
102618,2015,NY,New York,3.7,3.7,3.2,4.2,"(42.82700103200045, -75.54397042699964)",36,RACE
102619,2015,NY,New York,4.0,4.0,3.8,4.3,"(42.82700103200045, -75.54397042699964)",36,GENDER
102621,2015,NY,New York,4.3,4.3,3.8,4.8,"(42.82700103200045, -75.54397042699964)",36,RACE
102622,2015,NY,New York,3.3,3.3,3.0,3.6,"(42.82700103200045, -75.54397042699964)",36,GENDER
102623,2015,NY,New York,6.0,6.0,3.8,8.3,"(42.82700103200045, -75.54397042699964)",36,RACE
102624,2015,NY,New York,3.0,3.0,2.2,3.7,"(42.82700103200045, -75.54397042699964)",36,RACE
102625,2015,NY,New York,3.7,3.7,3.5,3.9,"(42.82700103200045, -75.54397042699964)",36,OVERALL
102626,2015,NY,New York,3.5,3.5,3.3,3.7,"(42.82700103200045, -75.54397042699964)",36,RACE
102627,2015,OH,Ohio,4.1,4.1,3.2,5.1,"(40.06021014100048, -82.40426005599966)",39,RACE
102628,2015,OH,Ohio,4.6,4.6,4.2,4.9,"(40.06021014100048, -82.40426005599966)",39,GENDER
102629,2015,OH,Ohio,5.6,5.6,3.4,7.9,"(40.06021014100048, -82.40426005599966)",39,RACE
102630,2015,OH,Ohio,3.1,3.1,2.7,3.5,"(40.06021014100048, -82.40426005599966)",39,GENDER
102631,2015,OH,Ohio,8.6,8.6,5.1,12.1,"(40.06021014100048, -82.40426005599966)",39,RACE
102632,2015,OH,Ohio,,,,,"(40.06021014100048, -82.40426005599966)",39,RACE
102633,2015,OH,Ohio,3.9,3.9,3.6,4.1,"(40.06021014100048, -82.40426005599966)",39,OVERALL
102634,2015,OH,Ohio,3.8,3.8,3.5,4.0,"(40.06021014100048, -82.40426005599966)",39,RACE
102635,2015,OK,Oklahoma,4.6,4.6,3.3,6.0,"(35.47203135600046, -97.52107021399968)",40,RACE
102636,2015,OK,Oklahoma,4.6,4.6,4.2,5.1,"(35.47203135600046, -97.52107021399968)",40,GENDER
102637,2015,OK,Oklahoma,3.4,3.4,2.0,4.8,"(35.47203135600046, -97.52107021399968)",40,RACE
102638,2015,OK,Oklahoma,3.4,3.4,3.0,3.9,"(35.47203135600046, -97.52107021399968)",40,GENDER
102639,2015,OK,Oklahoma,4.8,4.8,3.1,6.5,"(35.47203135600046, -97.52107021399968)",40,RACE
102640,2015,OK,Oklahoma,4.3,4.3,3.3,5.4,"(35.47203135600046, -97.52107021399968)",40,RACE
102641,2015,OK,Oklahoma,4.1,4.1,3.7,4.4,"(35.47203135600046, -97.52107021399968)",40,OVERALL
102642,2015,OK,Oklahoma,4.0,4.0,3.7,4.3,"(35.47203135600046, -97.52107021399968)",40,RACE
102643,2015,OR,Oregon,6.8,6.8,4.1,9.4,"(44.56744942400047, -120.15503132599969)",41,RACE
102644,2015,OR,Oregon,5.2,5.2,4.8,5.6,"(44.56744942400047, -120.15503132599969)",41,GENDER
102645,2015,OR,Oregon,4.8,4.8,3.6,6.0,"(44.56744942400047, -120.15503132599969)",41,RACE
102646,2015,OR,Oregon,3.7,3.7,3.3,4.1,"(44.56744942400047, -120.15503132599969)",41,GENDER
102647,2015,OR,Oregon,5.7,5.7,4.3,7.0,"(44.56744942400047, -120.15503132599969)",41,RACE
102648,2015,OR,Oregon,3.9,3.9,2.3,5.4,"(44.56744942400047, -120.15503132599969)",41,RACE
102649,2015,OR,Oregon,4.5,4.5,4.2,4.8,"(44.56744942400047, -120.15503132599969)",41,OVERALL
102650,2015,OR,Oregon,4.4,4.4,4.1,4.7,"(44.56744942400047, -120.15503132599969)",41,RACE
102651,2015,PA,Pennsylvania,5.1,5.1,3.9,6.3,"(40.79373015200048, -77.86070029399963)",42,RACE
102652,2015,PA,Pennsylvania,4.6,4.6,4.2,5.0,"(40.79373015200048, -77.86070029399963)",42,GENDER
102653,2015,PA,Pennsylvania,5.4,5.4,3.7,7.2,"(40.79373015200048, -77.86070029399963)",42,RACE
102654,2015,PA,Pennsylvania,2.9,2.9,2.5,3.2,"(40.79373015200048, -77.86070029399963)",42,GENDER
102655,2015,PA,Pennsylvania,5.4,5.4,2.6,8.1,"(40.79373015200048, -77.86070029399963)",42,RACE
102656,2015,PA,Pennsylvania,3.0,3.0,1.7,4.2,"(40.79373015200048, -77.86070029399963)",42,RACE
102657,2015,PA,Pennsylvania,3.8,3.8,3.5,4.1,"(40.79373015200048, -77.86070029399963)",42,OVERALL
102658,2015,PA,Pennsylvania,3.5,3.5,3.2,3.8,"(40.79373015200048, -77.86070029399963)",42,RACE
102659,2015,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
102660,2015,PR,Puerto Rico,4.1,4.1,3.8,4.5,"(18.220833, -66.590149)",72,GENDER
102661,2015,PR,Puerto Rico,3.8,3.8,3.5,4.1,"(18.220833, -66.590149)",72,RACE
102662,2015,PR,Puerto Rico,3.4,3.4,3.0,3.9,"(18.220833, -66.590149)",72,GENDER
102663,2015,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
102664,2015,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
102665,2015,PR,Puerto Rico,3.8,3.8,3.5,4.1,"(18.220833, -66.590149)",72,OVERALL
102666,2015,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
102667,2015,RI,Rhode Island,3.6,3.6,2.2,5.0,"(41.70828019300046, -71.52247031399963)",44,RACE
102668,2015,RI,Rhode Island,4.2,4.2,3.8,4.6,"(41.70828019300046, -71.52247031399963)",44,GENDER
102669,2015,RI,Rhode Island,4.5,4.5,3.3,5.7,"(41.70828019300046, -71.52247031399963)",44,RACE
102670,2015,RI,Rhode Island,3.9,3.9,3.4,4.5,"(41.70828019300046, -71.52247031399963)",44,GENDER
102671,2015,RI,Rhode Island,5.9,5.9,2.6,9.2,"(41.70828019300046, -71.52247031399963)",44,RACE
102672,2015,RI,Rhode Island,4.4,4.4,2.6,6.2,"(41.70828019300046, -71.52247031399963)",44,RACE
102673,2015,RI,Rhode Island,4.1,4.1,3.7,4.4,"(41.70828019300046, -71.52247031399963)",44,OVERALL
102674,2015,RI,Rhode Island,3.9,3.9,3.6,4.3,"(41.70828019300046, -71.52247031399963)",44,RACE
102675,2015,SC,South Carolina,4.2,4.2,3.8,4.7,"(33.998821303000454, -81.04537120699968)",45,RACE
102676,2015,SC,South Carolina,4.7,4.7,4.4,5.1,"(33.998821303000454, -81.04537120699968)",45,GENDER
102677,2015,SC,South Carolina,3.2,3.2,2.0,4.5,"(33.998821303000454, -81.04537120699968)",45,RACE
102678,2015,SC,South Carolina,3.7,3.7,3.4,4.1,"(33.998821303000454, -81.04537120699968)",45,GENDER
102679,2015,SC,South Carolina,9.0,9.0,5.4,12.6,"(33.998821303000454, -81.04537120699968)",45,RACE
102680,2015,SC,South Carolina,4.1,4.1,2.7,5.6,"(33.998821303000454, -81.04537120699968)",45,RACE
102681,2015,SC,South Carolina,4.3,4.3,4.0,4.5,"(33.998821303000454, -81.04537120699968)",45,OVERALL
102682,2015,SC,South Carolina,4.2,4.2,3.9,4.5,"(33.998821303000454, -81.04537120699968)",45,RACE
102683,2015,SD,South Dakota,,,,,"(44.353130053000484, -100.3735306369997)",46,RACE
102684,2015,SD,South Dakota,2.9,2.9,2.5,3.3,"(44.353130053000484, -100.3735306369997)",46,GENDER
102685,2015,SD,South Dakota,3.7,3.7,1.6,5.9,"(44.353130053000484, -100.3735306369997)",46,RACE
102686,2015,SD,South Dakota,2.0,2.0,1.7,2.3,"(44.353130053000484, -100.3735306369997)",46,GENDER
102687,2015,SD,South Dakota,6.6,6.6,2.9,10.3,"(44.353130053000484, -100.3735306369997)",46,RACE
102688,2015,SD,South Dakota,2.8,2.8,2.0,3.5,"(44.353130053000484, -100.3735306369997)",46,RACE
102689,2015,SD,South Dakota,2.4,2.4,2.2,2.7,"(44.353130053000484, -100.3735306369997)",46,OVERALL
102690,2015,SD,South Dakota,2.3,2.3,2.0,2.5,"(44.353130053000484, -100.3735306369997)",46,RACE
102691,2015,TN,Tennessee,3.8,3.8,2.9,4.8,"(35.68094058000048, -85.77449091399967)",47,RACE
102692,2015,TN,Tennessee,4.9,4.9,4.5,5.3,"(35.68094058000048, -85.77449091399967)",47,GENDER
102693,2015,TN,Tennessee,,,,,"(35.68094058000048, -85.77449091399967)",47,RACE
102694,2015,TN,Tennessee,3.7,3.7,3.2,4.2,"(35.68094058000048, -85.77449091399967)",47,GENDER
102695,2015,TN,Tennessee,6.9,6.9,3.5,10.4,"(35.68094058000048, -85.77449091399967)",47,RACE
102696,2015,TN,Tennessee,,,,,"(35.68094058000048, -85.77449091399967)",47,RACE
102697,2015,TN,Tennessee,4.3,4.3,4.0,4.6,"(35.68094058000048, -85.77449091399967)",47,OVERALL
102698,2015,TN,Tennessee,4.4,4.4,4.0,4.7,"(35.68094058000048, -85.77449091399967)",47,RACE
102699,2015,TX,Texas,3.8,3.8,2.9,4.7,"(31.827240407000488, -99.42677020599967)",48,RACE
102700,2015,TX,Texas,3.6,3.6,3.3,4.0,"(31.827240407000488, -99.42677020599967)",48,GENDER
102701,2015,TX,Texas,3.0,3.0,2.5,3.4,"(31.827240407000488, -99.42677020599967)",48,RACE
102702,2015,TX,Texas,2.8,2.8,2.4,3.1,"(31.827240407000488, -99.42677020599967)",48,GENDER
102703,2015,TX,Texas,,,,,"(31.827240407000488, -99.42677020599967)",48,RACE
102704,2015,TX,Texas,2.7,2.7,1.6,3.8,"(31.827240407000488, -99.42677020599967)",48,RACE
102705,2015,TX,Texas,3.2,3.2,3.0,3.5,"(31.827240407000488, -99.42677020599967)",48,OVERALL
102706,2015,TX,Texas,3.3,3.3,3.0,3.6,"(31.827240407000488, -99.42677020599967)",48,RACE
102707,2015,US,United States,4.1,4.1,4.0,4.3,,59,GENDER
102708,2015,US,United States,3.1,3.1,3.0,3.2,,59,GENDER
102709,2015,US,United States,3.7,3.7,3.5,3.8,,59,OVERALL
102710,2015,UT,Utah,,,,,"(39.360700171000474, -111.58713063499971)",49,RACE
102711,2015,UT,Utah,4.3,4.3,4.1,4.6,"(39.360700171000474, -111.58713063499971)",49,GENDER
102712,2015,UT,Utah,3.2,3.2,2.7,3.8,"(39.360700171000474, -111.58713063499971)",49,RACE
102713,2015,UT,Utah,2.9,2.9,2.7,3.1,"(39.360700171000474, -111.58713063499971)",49,GENDER
102714,2015,UT,Utah,6.6,6.6,4.0,9.2,"(39.360700171000474, -111.58713063499971)",49,RACE
102715,2015,UT,Utah,3.6,3.6,2.4,4.7,"(39.360700171000474, -111.58713063499971)",49,RACE
102716,2015,UT,Utah,3.6,3.6,3.4,3.8,"(39.360700171000474, -111.58713063499971)",49,OVERALL
102717,2015,UT,Utah,3.6,3.6,3.4,3.8,"(39.360700171000474, -111.58713063499971)",49,RACE
102718,2015,VA,Virginia,3.6,3.6,3.1,4.2,"(37.54268067400045, -78.45789046299967)",51,RACE
102719,2015,VA,Virginia,3.8,3.8,3.4,4.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
102720,2015,VA,Virginia,3.0,3.0,2.1,4.0,"(37.54268067400045, -78.45789046299967)",51,RACE
102721,2015,VA,Virginia,2.7,2.7,2.4,3.0,"(37.54268067400045, -78.45789046299967)",51,GENDER
102722,2015,VA,Virginia,4.6,4.6,2.7,6.6,"(37.54268067400045, -78.45789046299967)",51,RACE
102723,2015,VA,Virginia,1.9,1.9,1.1,2.7,"(37.54268067400045, -78.45789046299967)",51,RACE
102724,2015,VA,Virginia,3.2,3.2,3.0,3.5,"(37.54268067400045, -78.45789046299967)",51,OVERALL
102725,2015,VA,Virginia,3.3,3.3,3.0,3.5,"(37.54268067400045, -78.45789046299967)",51,RACE
102726,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
102727,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
102728,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
102729,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
102730,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
102731,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
102732,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
102733,2015,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
102734,2015,VT,Vermont,,,,,"(43.62538123900049, -72.51764079099962)",50,RACE
102735,2015,VT,Vermont,3.8,3.8,3.5,4.2,"(43.62538123900049, -72.51764079099962)",50,GENDER
102736,2015,VT,Vermont,4.6,4.6,2.4,6.8,"(43.62538123900049, -72.51764079099962)",50,RACE
